Posting Date;Plant;Material;Quantity
23/07/2024;loc32;10010101;1.373,600
23/07/2024;loc32;10010101;990,700
23/07/2024;loc32;10010101;979,800
23/07/2024;loc32;10010101;1.010,900
23/07/2024;loc32;10010101;823,600
23/07/2024;loc32;10010101;1.612,000
23/07/2024;loc32;10010101;1.154,100
23/07/2024;loc32;10010101;1.096,700
23/07/2024;loc32;10010101;765,100
23/07/2024;loc32;10010101;1.105,300
23/07/2024;loc32;10010101;1.228,300
23/07/2024;loc32;10010101;1.403,100
23/07/2024;loc20;10010101;305,200
23/07/2024;loc20;10010101;195,500
23/07/2024;loc20;10010101;0,200
23/07/2024;loc20;10010101;212,500
23/07/2024;loc21;10010101;600,000
23/07/2024;loc21;10010101;1.044,000
23/07/2024;loc21;10010101;2,800
23/07/2024;loc22;10010101;485,400
23/07/2024;loc23;10010101;210,800
23/07/2024;loc33;10010101;1.411,900
23/07/2024;loc24;10010101;354,500
23/07/2024;loc25;10010101;51,000
23/07/2024;loc25;10010101;-36,400
23/07/2024;loc26;10010101;348,000
23/07/2024;loc27;10010101;25.630,000
23/07/2024;loc28;10010101;856,800
24/07/2024;loc01;10010101;342,100
24/07/2024;loc02;10010101;53,000
24/07/2024;loc03;10010101;849,400
24/07/2024;loc03;10010101;691,100
24/07/2024;loc29;10010101;1,600
24/07/2024;loc29;10010101;207,700
24/07/2024;loc04;10010101;6,200
24/07/2024;loc04;10010101;0,600
24/07/2024;loc04;10010101;2,000
24/07/2024;loc04;10010101;491,700
24/07/2024;loc05;10010101;881,100
24/07/2024;loc06;10010101;374,500
24/07/2024;loc07;10010101;929,200
24/07/2024;loc08;10010101;269,900
24/07/2024;loc08;10010101;388,400
24/07/2024;loc30;10010101;-1,200
24/07/2024;loc30;10010101;3.192,300
24/07/2024;loc09;10010101;110,000
24/07/2024;loc09;10010101;1.554,700
24/07/2024;loc10;10010101;0,200
24/07/2024;loc10;10010101;2.862,400
24/07/2024;loc11;10010101;296,900
24/07/2024;loc12;10010101;705,000
24/07/2024;loc13;10010101;269,500
24/07/2024;loc13;10010101;251,500
24/07/2024;loc13;10010101;727,200
24/07/2024;loc14;10010101;230,500
24/07/2024;loc15;10010101;11,400
24/07/2024;loc15;10010101;286,200
24/07/2024;loc31;10010101;269,300
24/07/2024;loc31;10010101;120,000
24/07/2024;loc31;10010101;20,000
24/07/2024;loc31;10010101;30,000
24/07/2024;loc16;10010101;2,000
24/07/2024;loc16;10010101;983,000
24/07/2024;loc16;10010101;730,000
24/07/2024;loc17;10010101;330,000
24/07/2024;loc17;10010101;1.024,900
24/07/2024;loc18;10010101;526,600
24/07/2024;loc32;10010101;813,200
24/07/2024;loc32;10010101;640,400
24/07/2024;loc32;10010101;773,900
24/07/2024;loc32;10010101;671,400
24/07/2024;loc32;10010101;1.340,100
24/07/2024;loc32;10010101;874,200
24/07/2024;loc20;10010101;262,600
24/07/2024;loc20;10010101;215,300
24/07/2024;loc20;10010101;110,200
24/07/2024;loc21;10010101;870,300
24/07/2024;loc22;10010101;600,000
24/07/2024;loc22;10010101;368,300
24/07/2024;loc23;10010101;277,400
24/07/2024;loc33;10010101;1.760,000
24/07/2024;loc33;10010101;1.530,500
24/07/2024;loc24;10010101;489,000
24/07/2024;loc25;10010101;-5,000
24/07/2024;loc25;10010101;73,400
24/07/2024;loc26;10010101;0,600
24/07/2024;loc26;10010101;330,200
24/07/2024;loc26;10010101;100,000
24/07/2024;loc27;10010101;6.550,000
24/07/2024;loc28;10010101;29,600
25/07/2024;loc01;10010101;271,800
25/07/2024;loc02;10010101;40,000
25/07/2024;loc02;10010101;50,700
25/07/2024;loc02;10010101;630,000
25/07/2024;loc03;10010101;1.163,600
25/07/2024;loc03;10010101;1.210,400
25/07/2024;loc29;10010101;219,700
25/07/2024;loc29;10010101;0,400
25/07/2024;loc04;10010101;1,000
25/07/2024;loc04;10010101;381,400
25/07/2024;loc04;10010101;1,200
25/07/2024;loc05;10010101;921,700
25/07/2024;loc06;10010101;413,700
25/07/2024;loc07;10010101;60,400
25/07/2024;loc07;10010101;1,000
25/07/2024;loc07;10010101;3,600
25/07/2024;loc07;10010101;357,400
25/07/2024;loc08;10010101;498,800
25/07/2024;loc08;10010101;439,700
25/07/2024;loc30;10010101;-6,200
25/07/2024;loc30;10010101;3.418,100
25/07/2024;loc09;10010101;72,200
25/07/2024;loc09;10010101;1.264,800
25/07/2024;loc11;10010101;831,400
25/07/2024;loc12;10010101;1.117,400
25/07/2024;loc13;10010101;380,300
25/07/2024;loc13;10010101;318,500
25/07/2024;loc14;10010101;231,000
25/07/2024;loc15;10010101;428,500
25/07/2024;loc31;10010101;208,000
25/07/2024;loc16;10010101;1.050,000
25/07/2024;loc16;10010101;750,300
25/07/2024;loc17;10010101;759,100
25/07/2024;loc17;10010101;430,000
25/07/2024;loc17;10010101;0,600
25/07/2024;loc18;10010101;374,300
25/07/2024;loc19;10010101;-4,000
25/07/2024;loc19;10010101;610,900
25/07/2024;loc19;10010101;362,200
25/07/2024;loc19;10010101;-5,800
25/07/2024;loc32;10010101;1.875,600
25/07/2024;loc32;10010101;1.705,400
25/07/2024;loc32;10010101;1.455,900
25/07/2024;loc32;10010101;2.089,800
25/07/2024;loc32;10010101;1.143,400
25/07/2024;loc32;10010101;1.356,100
25/07/2024;loc20;10010101;297,400
25/07/2024;loc20;10010101;481,700
25/07/2024;loc20;10010101;255,200
25/07/2024;loc21;10010101;1.551,300
25/07/2024;loc22;10010101;27,400
25/07/2024;loc22;10010101;3,200
25/07/2024;loc22;10010101;504,700
25/07/2024;loc23;10010101;364,700
25/07/2024;loc33;10010101;2.152,700
25/07/2024;loc24;10010101;1.350,400
25/07/2024;loc25;10010101;129,400
25/07/2024;loc26;10010101;315,200
25/07/2024;loc27;10010101;15.950,000
25/07/2024;loc28;10010101;306,600
26/07/2024;loc01;10010101;10,000
26/07/2024;loc02;10010101;54,300
26/07/2024;loc02;10010101;54,000
26/07/2024;loc29;10010101;148,200
26/07/2024;loc29;10010101;208,900
26/07/2024;loc29;10010101;-208,900
26/07/2024;loc04;10010101;223,400
26/07/2024;loc05;10010101;525,800
26/07/2024;loc05;10010101;60,000
26/07/2024;loc06;10010101;-0,200
26/07/2024;loc06;10010101;651,300
26/07/2024;loc07;10010101;129,200
26/07/2024;loc08;10010101;304,000
26/07/2024;loc30;10010101;1.286,700
26/07/2024;loc30;10010101;-3,600
26/07/2024;loc09;10010101;41,800
26/07/2024;loc09;10010101;1.234,000
26/07/2024;loc10;10010101;2.572,600
26/07/2024;loc10;10010101;2.237,200
26/07/2024;loc11;10010101;302,200
26/07/2024;loc11;10010101;264,800
26/07/2024;loc12;10010101;860,000
26/07/2024;loc12;10010101;1.600,900
26/07/2024;loc13;10010101;128,300
26/07/2024;loc13;10010101;502,600
26/07/2024;loc14;10010101;100,700
26/07/2024;loc15;10010101;59,600
26/07/2024;loc15;10010101;242,900
26/07/2024;loc31;10010101;126,800
26/07/2024;loc16;10010101;400,000
26/07/2024;loc16;10010101;415,600
26/07/2024;loc17;10010101;230,000
26/07/2024;loc17;10010101;930,000
26/07/2024;loc17;10010101;585,400
26/07/2024;loc17;10010101;1,000
26/07/2024;loc18;10010101;205,200
26/07/2024;loc19;10010101;684,300
26/07/2024;loc19;10010101;835,900
26/07/2024;loc19;10010101;-4,000
26/07/2024;loc19;10010101;470,300
26/07/2024;loc19;10010101;200,200
26/07/2024;loc32;10010101;620,400
26/07/2024;loc32;10010101;938,100
26/07/2024;loc32;10010101;942,400
26/07/2024;loc32;10010101;644,400
26/07/2024;loc32;10010101;624,400
26/07/2024;loc32;10010101;736,700
26/07/2024;loc20;10010101;357,200
26/07/2024;loc20;10010101;201,600
26/07/2024;loc20;10010101;70,000
26/07/2024;loc20;10010101;473,500
26/07/2024;loc21;10010101;537,800
26/07/2024;loc22;10010101;56,800
26/07/2024;loc22;10010101;6,000
26/07/2024;loc22;10010101;389,100
26/07/2024;loc23;10010101;169,300
26/07/2024;loc33;10010101;1.398,700
26/07/2024;loc24;10010101;236,400
26/07/2024;loc25;10010101;0,200
26/07/2024;loc25;10010101;254,500
26/07/2024;loc26;10010101;117,100
26/07/2024;loc27;10010101;20.500,000
26/07/2024;loc28;10010101;770,000
27/07/2024;loc03;10010101;2.482,300
27/07/2024;loc03;10010101;2.828,900
27/07/2024;loc04;10010101;102,600
27/07/2024;loc04;10010101;2,000
27/07/2024;loc05;10010101;673,800
27/07/2024;loc06;10010101;164,000
27/07/2024;loc07;10010101;655,200
27/07/2024;loc08;10010101;2,000
27/07/2024;loc08;10010101;800,000
27/07/2024;loc08;10010101;194,900
27/07/2024;loc08;10010101;335,000
27/07/2024;loc30;10010101;1.622,200
27/07/2024;loc30;10010101;-0,600
27/07/2024;loc09;10010101;6,400
27/07/2024;loc09;10010101;1.349,800
27/07/2024;loc10;10010101;5,200
27/07/2024;loc10;10010101;2.318,500
27/07/2024;loc11;10010101;1,000
27/07/2024;loc12;10010101;554,500
27/07/2024;loc13;10010101;167,700
27/07/2024;loc31;10010101;132,700
27/07/2024;loc31;10010101;140,000
27/07/2024;loc19;10010101;1,400
27/07/2024;loc32;10010101;950,000
27/07/2024;loc32;10010101;1.420,500
27/07/2024;loc32;10010101;1.593,400
27/07/2024;loc32;10010101;1.868,800
27/07/2024;loc32;10010101;2.809,300
27/07/2024;loc32;10010101;1.224,400
27/07/2024;loc24;10010101;190,700
27/07/2024;loc26;10010101;218,000
27/07/2024;loc26;10010101;280,000
27/07/2024;loc27;10010101;25.120,000
28/07/2024;loc05;10010101;-2,000
28/07/2024;loc19;10010101;347,300
28/07/2024;loc27;10010101;-420,000
28/07/2024;loc27;10010101;17.350,000
29/07/2024;loc01;10010101;150,600
29/07/2024;loc01;10010101;0,200
29/07/2024;loc02;10010101;628,600
29/07/2024;loc02;10010101;141,000
29/07/2024;loc03;10010101;2.068,400
29/07/2024;loc03;10010101;1.805,400
29/07/2024;loc29;10010101;80,600
29/07/2024;loc29;10010101;250,000
29/07/2024;loc04;10010101;0,200
29/07/2024;loc04;10010101;66,300
29/07/2024;loc05;10010101;421,300
29/07/2024;loc06;10010101;276,700
29/07/2024;loc07;10010101;190,200
29/07/2024;loc07;10010101;323,000
29/07/2024;loc08;10010101;209,300
29/07/2024;loc08;10010101;300,900
29/07/2024;loc30;10010101;85,600
29/07/2024;loc30;10010101;51,800
29/07/2024;loc30;10010101;6.500,700
29/07/2024;loc09;10010101;15,600
29/07/2024;loc09;10010101;673,400
29/07/2024;loc10;10010101;2.318,500
29/07/2024;loc10;10010101;-10.882,100
29/07/2024;loc10;10010101;6.326,400
29/07/2024;loc10;10010101;2.237,200
29/07/2024;loc11;10010101;79,000
29/07/2024;loc12;10010101;1.514,000
29/07/2024;loc14;10010101;102,800
29/07/2024;loc15;10010101;114,400
29/07/2024;loc31;10010101;74,200
29/07/2024;loc16;10010101;240,000
29/07/2024;loc16;10010101;1.151,300
29/07/2024;loc17;10010101;681,700
29/07/2024;loc17;10010101;880,000
29/07/2024;loc17;10010101;80,000
29/07/2024;loc18;10010101;671,000
29/07/2024;loc19;10010101;478,000
29/07/2024;loc19;10010101;7,800
29/07/2024;loc19;10010101;803,000
29/07/2024;loc32;10010101;1.305,500
29/07/2024;loc20;10010101;152,000
29/07/2024;loc20;10010101;572,300
29/07/2024;loc20;10010101;488,500
29/07/2024;loc20;10010101;-20,000
29/07/2024;loc21;10010101;746,500
29/07/2024;loc22;10010101;2,800
29/07/2024;loc22;10010101;308,000
29/07/2024;loc23;10010101;218,400
29/07/2024;loc33;10010101;4.238,500
29/07/2024;loc24;10010101;901,000
29/07/2024;loc25;10010101;405,000
29/07/2024;loc26;10010101;566,900
29/07/2024;loc26;10010101;25,000
29/07/2024;loc27;10010101;20.280,000
29/07/2024;loc27;10010101;-130,000
29/07/2024;loc28;10010101;675,400
29/07/2024;loc28;10010101;50,000
30/07/2024;loc01;10010101;10,000
30/07/2024;loc01;10010101;59,200
30/07/2024;loc02;10010101;254,500
30/07/2024;loc02;10010101;30,100
30/07/2024;loc03;10010101;1.938,600
30/07/2024;loc03;10010101;1.938,100
30/07/2024;loc29;10010101;0,800
30/07/2024;loc29;10010101;501,300
30/07/2024;loc04;10010101;37,500
30/07/2024;loc05;10010101;-1,400
30/07/2024;loc05;10010101;922,700
30/07/2024;loc05;10010101;296,300
30/07/2024;loc06;10010101;326,200
30/07/2024;loc06;10010101;29,000
30/07/2024;loc07;10010101;39,800
30/07/2024;loc08;10010101;367,100
30/07/2024;loc08;10010101;366,500
30/07/2024;loc30;10010101;5.160,200
30/07/2024;loc30;10010101;-0,500
30/07/2024;loc09;10010101;1.307,700
30/07/2024;loc09;10010101;139,600
30/07/2024;loc09;10010101;0,600
30/07/2024;loc10;10010101;6.326,400
30/07/2024;loc10;10010101;-6.326,400
30/07/2024;loc10;10010101;6.326,400
30/07/2024;loc10;10010101;2.318,500
30/07/2024;loc10;10010101;-2.237,200
30/07/2024;loc10;10010101;2.237,200
30/07/2024;loc10;10010101;-6.326,400
30/07/2024;loc10;10010101;2.318,500
30/07/2024;loc10;10010101;-6.326,400
30/07/2024;loc10;10010101;6.326,400
30/07/2024;loc10;10010101;-2.318,500
30/07/2024;loc10;10010101;2.318,500
30/07/2024;loc10;10010101;-6.326,400
30/07/2024;loc10;10010101;6.326,400
30/07/2024;loc10;10010101;6.326,400
30/07/2024;loc10;10010101;-2.318,500
30/07/2024;loc10;10010101;-2.318,500
30/07/2024;loc10;10010101;-2.183,200
30/07/2024;loc10;10010101;2.183,200
30/07/2024;loc11;10010101;129,300
30/07/2024;loc12;10010101;-1,400
30/07/2024;loc12;10010101;0,400
30/07/2024;loc12;10010101;1.689,500
30/07/2024;loc13;10010101;337,700
30/07/2024;loc13;10010101;268,800
30/07/2024;loc13;10010101;275,800
30/07/2024;loc13;10010101;58,200
30/07/2024;loc14;10010101;138,400
30/07/2024;loc15;10010101;191,400
30/07/2024;loc15;10010101;119,000
30/07/2024;loc15;10010101;386,300
30/07/2024;loc31;10010101;193,100
30/07/2024;loc31;10010101;1,000
30/07/2024;loc16;10010101;1.152,900
30/07/2024;loc16;10010101;540,000
30/07/2024;loc17;10010101;1.070,000
30/07/2024;loc17;10010101;834,200
30/07/2024;loc17;10010101;1.040,000
30/07/2024;loc18;10010101;944,500
30/07/2024;loc19;10010101;420,800
30/07/2024;loc19;10010101;786,900
30/07/2024;loc32;10010101;1.468,700
30/07/2024;loc32;10010101;1.427,600
30/07/2024;loc32;10010101;1.564,500
30/07/2024;loc32;10010101;1.390,400
30/07/2024;loc32;10010101;1.818,100
30/07/2024;loc32;10010101;1.807,300
30/07/2024;loc32;10010101;2.147,500
30/07/2024;loc32;10010101;1.160,200
30/07/2024;loc32;10010101;2.282,300
30/07/2024;loc32;10010101;1.601,900
30/07/2024;loc32;10010101;1.482,000
30/07/2024;loc20;10010101;0,200
30/07/2024;loc20;10010101;521,200
30/07/2024;loc20;10010101;774,600
30/07/2024;loc20;10010101;452,500
30/07/2024;loc21;10010101;320,000
30/07/2024;loc22;10010101;897,400
30/07/2024;loc22;10010101;389,000
30/07/2024;loc23;10010101;162,200
30/07/2024;loc33;10010101;1.192,400
30/07/2024;loc33;10010101;1.195,000
30/07/2024;loc24;10010101;881,900
30/07/2024;loc25;10010101;108,200
30/07/2024;loc25;10010101;13,200
30/07/2024;loc25;10010101;24,800
30/07/2024;loc26;10010101;642,700
30/07/2024;loc27;10010101;11.100,000
30/07/2024;loc28;10010101;35,400
30/07/2024;loc28;10010101;162,600
31/07/2024;loc02;10010101;36,300
31/07/2024;loc03;10010101;268,600
31/07/2024;loc03;10010101;244,700
31/07/2024;loc29;10010101;82,500
31/07/2024;loc04;10010101;97,800
31/07/2024;loc05;10010101;502,900
31/07/2024;loc05;10010101;1,000
31/07/2024;loc05;10010101;16,600
31/07/2024;loc05;10010101;996,100
31/07/2024;loc06;10010101;305,600
31/07/2024;loc07;10010101;11,900
31/07/2024;loc07;10010101;13,200
31/07/2024;loc08;10010101;211,500
31/07/2024;loc08;10010101;101,100
31/07/2024;loc30;10010101;-3,000
31/07/2024;loc30;10010101;1.747,400
31/07/2024;loc30;10010101;3,200
31/07/2024;loc30;10010101;26,600
31/07/2024;loc09;10010101;1.148,900
31/07/2024;loc09;10010101;18,600
31/07/2024;loc09;10010101;47,400
31/07/2024;loc10;10010101;8.337,800
31/07/2024;loc10;10010101;151,000
31/07/2024;loc10;10010101;5,000
31/07/2024;loc10;10010101;4.431,500
31/07/2024;loc11;10010101;207,200
31/07/2024;loc12;10010101;-1,600
31/07/2024;loc12;10010101;3,600
31/07/2024;loc12;10010101;193,400
31/07/2024;loc12;10010101;-0,200
31/07/2024;loc12;10010101;431,100
31/07/2024;loc13;10010101;124,300
31/07/2024;loc13;10010101;273,600
31/07/2024;loc14;10010101;209,900
31/07/2024;loc15;10010101;135,800
31/07/2024;loc31;10010101;119,800
31/07/2024;loc16;10010101;445,200
31/07/2024;loc16;10010101;1.500,000
31/07/2024;loc17;10010101;674,000
31/07/2024;loc18;10010101;183,900
31/07/2024;loc19;10010101;-1,200
31/07/2024;loc19;10010101;-1,000
31/07/2024;loc19;10010101;14,000
31/07/2024;loc32;10010101;720,100
31/07/2024;loc32;10010101;2,000
31/07/2024;loc32;10010101;996,100
31/07/2024;loc32;10010101;457,600
31/07/2024;loc32;10010101;450,100
31/07/2024;loc32;10010101;1.364,400
31/07/2024;loc20;10010101;201,100
31/07/2024;loc20;10010101;0,300
31/07/2024;loc20;10010101;50,000
31/07/2024;loc20;10010101;-0,400
31/07/2024;loc20;10010101;3,000
31/07/2024;loc20;10010101;196,100
31/07/2024;loc20;10010101;1.000,200
31/07/2024;loc21;10010101;824,900
31/07/2024;loc21;10010101;601,800
31/07/2024;loc21;10010101;250,000
31/07/2024;loc22;10010101;202,100
31/07/2024;loc23;10010101;201,400
31/07/2024;loc33;10010101;1.000,000
31/07/2024;loc33;10010101;1.231,500
31/07/2024;loc33;10010101;6,800
31/07/2024;loc24;10010101;3,200
31/07/2024;loc24;10010101;20,000
31/07/2024;loc24;10010101;1.673,000
31/07/2024;loc25;10010101;67,200
31/07/2024;loc25;10010101;11,200
31/07/2024;loc26;10010101;163,100
31/07/2024;loc26;10010101;1,200
31/07/2024;loc27;10010101;9.510,000
31/07/2024;loc28;10010101;2,000
31/07/2024;loc28;10010101;24,200
31/07/2024;loc28;10010101;12,400
01/08/2024;loc02;10010101;44,800
01/08/2024;loc02;10010101;810,000
01/08/2024;loc03;10010101;755,300
01/08/2024;loc03;10010101;603,600
01/08/2024;loc29;10010101;85,700
01/08/2024;loc04;10010101;83,400
01/08/2024;loc04;10010101;10,400
01/08/2024;loc04;10010101;3,400
01/08/2024;loc04;10010101;200,000
01/08/2024;loc06;10010101;271,400
01/08/2024;loc06;10010101;18,400
01/08/2024;loc06;10010101;198,100
01/08/2024;loc07;10010101;504,000
01/08/2024;loc08;10010101;465,500
01/08/2024;loc08;10010101;5,000
01/08/2024;loc08;10010101;474,800
01/08/2024;loc30;10010101;0,600
01/08/2024;loc30;10010101;4.343,800
01/08/2024;loc30;10010101;-0,100
01/08/2024;loc09;10010101;727,700
01/08/2024;loc09;10010101;548,500
01/08/2024;loc10;10010101;2.439,200
01/08/2024;loc11;10010101;295,800
01/08/2024;loc13;10010101;153,700
01/08/2024;loc13;10010101;128,300
01/08/2024;loc13;10010101;128,000
01/08/2024;loc14;10010101;114,700
01/08/2024;loc15;10010101;110,700
01/08/2024;loc31;10010101;154,700
01/08/2024;loc31;10010101;0,800
01/08/2024;loc16;10010101;423,200
01/08/2024;loc16;10010101;160,000
01/08/2024;loc17;10010101;758,700
01/08/2024;loc17;10010101;470,600
01/08/2024;loc18;10010101;259,400
01/08/2024;loc19;10010101;22,200
01/08/2024;loc19;10010101;-3,000
01/08/2024;loc19;10010101;685,500
01/08/2024;loc32;10010101;14,000
01/08/2024;loc20;10010101;323,100
01/08/2024;loc20;10010101;343,500
01/08/2024;loc20;10010101;460,000
01/08/2024;loc21;10010101;474,400
01/08/2024;loc22;10010101;330,200
01/08/2024;loc23;10010101;169,200
01/08/2024;loc33;10010101;717,000
01/08/2024;loc25;10010101;45,800
01/08/2024;loc26;10010101;374,200
01/08/2024;loc27;10010101;3.000,000
01/08/2024;loc27;10010101;16.950,000
02/08/2024;loc02;10010101;29,500
02/08/2024;loc03;10010101;263,000
02/08/2024;loc03;10010101;180,100
02/08/2024;loc29;10010101;129,500
02/08/2024;loc29;10010101;31,400
02/08/2024;loc05;10010101;560,100
02/08/2024;loc07;10010101;89,600
02/08/2024;loc30;10010101;-0,200
02/08/2024;loc30;10010101;265,000
02/08/2024;loc10;10010101;300,000
02/08/2024;loc10;10010101;1.266,400
02/08/2024;loc10;10010101;1,400
02/08/2024;loc11;10010101;659,500
02/08/2024;loc11;10010101;374,600
02/08/2024;loc12;10010101;1.309,000
02/08/2024;loc13;10010101;101,300
02/08/2024;loc14;10010101;109,700
02/08/2024;loc15;10010101;109,700
02/08/2024;loc31;10010101;1,400
02/08/2024;loc31;10010101;160,000
02/08/2024;loc31;10010101;142,800
02/08/2024;loc31;10010101;128,700
02/08/2024;loc16;10010101;221,500
02/08/2024;loc17;10010101;6,000
02/08/2024;loc17;10010101;474,200
02/08/2024;loc17;10010101;483,400
02/08/2024;loc18;10010101;261,600
02/08/2024;loc19;10010101;-0,400
02/08/2024;loc19;10010101;932,100
02/08/2024;loc32;10010101;618,500
02/08/2024;loc32;10010101;535,000
02/08/2024;loc32;10010101;753,400
02/08/2024;loc32;10010101;623,700
02/08/2024;loc32;10010101;1.125,200
02/08/2024;loc32;10010101;557,700
02/08/2024;loc20;10010101;20,000
02/08/2024;loc20;10010101;146,500
